date,code,market,prev_close,ref_price,kind,ratio
2024-12-05,3346,上市,39.1,38.74,權,0.9907928388746803
2024-12-05,6438,上市,209.0,207.05,息,0.9906698564593301
2024-12-06,00946,上市,9.22,9.17,息,0.9945770065075921
2024-12-06,00953B,上市,10.36,10.29,息,0.9932432432432432
2024-12-06,1438,上市,59.9,58.11,權,0.9701168614357262
2024-12-09,4503,上櫃,53.7,51.22,除權,0.9538175046554934
2024-12-09,4912,上市,129.5,128.75,息,0.9942084942084942
2024-12-10,2474,上市,196.0,188.5,息,0.9617346938775511
2024-12-10,6277,上市,77.9,76.2,息,0.9781771501925545
2024-12-10,8942,上櫃,57.4,55.4,除息,0.9651567944250871
2024-12-11,00940,上市,9.52,9.48,息,0.9957983193277312
2024-12-12,2330,上市,1045.0,1041.0,息,0.9961722488038277
2024-12-12,3259,上櫃,22.6,22.47,除權,0.9942477876106194
2024-12-12,6657,上市,52.2,51.63,權,0.9890804597701149
2024-12-12,8444,上櫃,30.75,30.95,除權,1.0065040650406505
2024-12-13,6859,上櫃,185.5,183.21,除權,0.9876549865229111
2024-12-16,00936,上市,15.46,15.41,息,0.9967658473479948
2024-12-16,00942B,上櫃,15.57,15.5,除息,0.9955041746949261
2024-12-17,00687B,上櫃,30.55,30.17,除息,0.9875613747954174
2024-12-17,00697B,上櫃,36.35,36.05,除息,0.9917469050894084
2024-12-17,00713,上市,55.65,54.25,息,0.9748427672955975
2024-12-17,00730,上市,22.16,22.07,息,0.9959386281588448
2024-12-17,00740B,上櫃,41.06,40.86,除息,0.9951290793960058
2024-12-17,00741B,上櫃,39.61,39.41,除息,0.9949507700075738
2024-12-17,00751B,上櫃,34.71,34.25,除息,0.9867473350619418
2024-12-17,00772B,上櫃,35.9,35.76,除息,0.996100278551532
2024-12-17,00773B,上櫃,37.73,37.59,除息,0.9962894248608536
2024-12-17,00777B,上櫃,35.54,35.11,除息,0.9879009566685425
2024-12-17,00778B,上櫃,37.26,36.83,除息,0.9884594739667204
2024-12-17,00779B,上櫃,30.78,30.5,除息,0.99090318388564
2024-12-17,00781B,上櫃,32.44,31.94,除息,0.9845869297163996
2024-12-17,00787B,上櫃,34.79,34.29,除息,0.9856280540385168
2024-12-17,00840B,上櫃,32.3,32.18,除息,0.9962848297213623
2024-12-17,00853B,上櫃,29.65,29.32,除息,0.9888701517706577
2024-12-17,00862B,上櫃,33.97,33.56,除息,0.9879305269355314
2024-12-17,00863B,上櫃,34.68,34.23,除息,0.9870242214532872
2024-12-17,00883B,上櫃,32.99,32.84,除息,0.9954531676265536
2024-12-17,00890B,上櫃,34.77,34.6,除息,0.995110727638769
2024-12-17,00896,上市,17.47,17.02,息,0.9742415569547797
2024-12-17,00900,上市,14.05,13.95,息,0.99288256227758
2024-12-17,00915,上市,25.75,25.0,息,0.970873786407767
2024-12-17,00921,上市,17.93,17.61,息,0.9821528165086447
2024-12-17,00926,上市,24.26,22.76,息,0.9381698268755152
2024-12-17,00933B,上櫃,17.04,16.96,除息,0.995305164319249
2024-12-17,00934,上市,17.96,17.93,息,0.9983296213808462
2024-12-17,00943,上市,14.51,14.48,息,0.9979324603721572
2024-12-17,00944,上市,14.59,14.53,息,0.995887594242632
2024-12-17,00945B,上市,15.43,15.32,息,0.9928710304601426
2024-12-17,00948B,上櫃,10.16,10.11,除息,0.9950787401574802
2024-12-17,3073,上櫃,58.3,57.59,除權,0.9878216123499144
2024-12-17,6588,上櫃,42.25,40.0,除權,0.9467455621301775
2024-12-18,00710B,上市,20.0,19.74,息,0.9869999999999999
2024-12-18,00711B,上市,16.5,16.31,息,0.9884848484848484
2024-12-18,00712,上市,9.83,9.64,息,0.9806714140386572
2024-12-18,00929,上市,17.89,17.84,息,0.9972051425377305
2024-12-18,4763,上市,942.0,919.41,息,0.9760191082802547
2024-12-18,6629,上櫃,121.5,116.5,除息,0.9588477366255144
2024-12-19,00728,上市,33.03,32.25,息,0.9763851044504995
2024-12-19,00918,上市,24.1,23.26,息,0.9651452282157676
2024-12-19,2753,上市,150.0,148.0,息,0.9866666666666667
2024-12-19,3680,上櫃,507.0,503.2,除息,0.9925049309664694
2024-12-19,5306,上市,126.0,124.75,息,0.9900793650793651
2024-12-19,6548,上櫃,33.95,33.54,除息,0.9879234167893961
2024-12-19,8070,上市,46.2,45.5,息,0.9848484848484848
2024-12-20,00764B,上櫃,30.38,30.02,除息,0.9881500987491771
2024-12-20,00792B,上櫃,33.94,33.5,除息,0.9870359457866824
2024-12-20,00793B,上櫃,32.72,32.29,除息,0.9868581907090465
2024-12-20,00859B,上櫃,43.25,42.88,除息,0.9914450867052024
2024-12-20,00919,上市,23.97,23.25,息,0.969962453066333
2024-12-20,00937B,上櫃,15.95,15.87,除息,0.9949843260188088
2024-12-24,00836B,上櫃,30.56,30.13,除息,0.9859293193717278
2024-12-24,00856B,上櫃,39.43,39.01,除息,0.9893482120213035
2024-12-24,00857B,上櫃,25.02,24.71,除息,0.9876099120703438
2024-12-24,00907,上市,16.01,15.79,息,0.986258588382261
2024-12-24,00958B,上櫃,9.52,9.48,除息,0.9957983193277312
2024-12-24,2065,上櫃,53.3,52.8,除息,0.9906191369606003
2024-12-25,6121,上櫃,387.5,378.4,除息,0.976516129032258
2024-12-25,6123,上櫃,56.8,55.8,除息,0.9823943661971831
2024-12-26,1805,上市,18.0,17.11,權,0.9505555555555555
2024-12-26,2028,上市,21.2,20.9,息,0.9858490566037735
2024-12-26,5543,上櫃,21.4,20.72,除權息,0.9682242990654206
2024-12-30,5278,上櫃,39.0,38.8,除息,0.9948717948717948
2024-12-30,6153,上市,16.3,16.14,權,0.9901840490797545
2024-12-31,00939,上市,14.22,14.17,息,0.9964838255977496
2025-01-02,00940,上市,9.41,9.38,息,0.9968119022316685
2025-01-02,00950B,上櫃,14.98,14.9,除息,0.9946595460614153
2025-01-02,2454,上市,1415.0,1386.0,息,0.9795053003533569
2025-01-02,4109,上櫃,22.3,21.58,除權,0.9677130044843049
2025-01-02,5536,上櫃,371.5,366.5,除息,0.9865410497981157
2025-01-03,00959B,上櫃,9.86,9.81,除息,0.9949290060851929
2025-01-03,6217,上櫃,40.35,38.66,除權,0.9581164807930606
2025-01-06,6658,上市,76.8,75.66,權,0.98515625
2025-01-06,6763,上櫃,60.7,59.8,除息,0.9851729818780889
2025-01-08,00946,上市,9.4,9.35,息,0.9946808510638298
2025-01-08,00953B,上市,10.32,10.25,息,0.9932170542635659
2025-01-08,8299,上櫃,510.0,496.88,除息,0.9742745098039216
2025-01-09,1316,上市,14.7,14.22,權,0.9673469387755103
2025-01-10,6488,上櫃,369.0,364.0,除息,0.986449864498645
2025-01-14,2543,上市,67.2,66.5,權,0.9895833333333333
2025-01-16,00734B,上櫃,15.54,15.38,除息,0.9897039897039898
2025-01-16,00789B,上櫃,50.65,50.03,除息,0.9877591312931886
2025-01-16,00790B,上櫃,55.35,54.74,除息,0.9889792231255646
2025-01-16,00791B,上櫃,58.5,57.93,除息,0.9902564102564102
2025-01-16,00842B,上櫃,32.81,32.31,除息,0.9847607436757086
2025-01-16,00929,上市,17.92,17.87,息,0.9972098214285714
2025-01-16,00936,上市,14.8,14.75,息,0.9966216216216216
2025-01-16,00942B,上櫃,14.83,14.76,除息,0.99527983816588
2025-01-17,0050,上市,198.05,195.35,息,0.9863670790204493
2025-01-17,0056,上市,36.39,35.32,息,0.9705963176696895
2025-01-17,006203,上市,93.1,91.2,息,0.979591836734694
2025-01-17,00694B,上櫃,42.85,42.56,除息,0.9932322053675613
2025-01-17,00695B,上櫃,35.7,35.4,除息,0.9915966386554621
2025-01-17,00696B,上櫃,30.61,30.34,除息,0.9911793531525646
2025-01-17,00701,上市,29.16,27.11,息,0.9296982167352538
2025-01-17,00702,上市,25.04,24.34,息,0.9720447284345048
2025-01-17,00717,上市,16.26,16.1,息,0.990159901599016
2025-01-17,00719B,上櫃,32.54,32.19,除息,0.9892440073755377
2025-01-17,00720B,上櫃,35.07,34.57,除息,0.9857428001140576
2025-01-17,00725B,上櫃,37.43,36.77,除息,0.9823670852257549
2025-01-17,00726B,上櫃,33.98,33.38,除息,0.9823425544437906
2025-01-17,00727B,上櫃,41.98,41.41,除息,0.9864221057646498
2025-01-17,00730,上市,22.99,22.9,息,0.9960852544584602
2025-01-17,00735,上市,33.05,32.88,息,0.9948562783661121
2025-01-17,00736,上市,22.99,22.72,息,0.9882557633753806
2025-01-17,00740B,上櫃,40.23,40.03,除息,0.9950285856326125
2025-01-17,00741B,上櫃,40.09,39.87,除息,0.9945123472187577
2025-01-17,00746B,上櫃,36.81,36.39,除息,0.9885900570497147
2025-01-17,00749B,上櫃,31.32,30.88,除息,0.9859514687100893
2025-01-17,00750B,上櫃,35.08,34.69,除息,0.9888825541619156
2025-01-17,00770,上市,52.1,48.1,息,0.9232245681381958
2025-01-17,00772B,上櫃,35.01,34.88,除息,0.9962867752070839
2025-01-17,00773B,上櫃,36.75,36.61,除息,0.9961904761904762
2025-01-17,00777B,上櫃,34.49,34.35,除息,0.9959408524209916
2025-01-17,00778B,上櫃,35.94,35.8,除息,0.9961046188091263
2025-01-17,00782B,上櫃,32.68,32.18,除息,0.9847001223990208
2025-01-17,00784B,上櫃,39.53,39.19,除息,0.9913989375158107
2025-01-17,00785B,上櫃,36.09,35.64,除息,0.9875311720698253
2025-01-17,00788B,上櫃,31.65,31.19,除息,0.9854660347551344
2025-01-17,00830,上市,47.78,43.82,息,0.9171201339472582
2025-01-17,00840B,上櫃,31.56,31.43,除息,0.9958808618504437
2025-01-17,00848B,上櫃,35.26,34.81,除息,0.9872376630743053
2025-01-17,00849B,上櫃,38.48,38.15,除息,0.9914241164241164
2025-01-17,00870B,上櫃,29.1,28.7,除息,0.986254295532646
2025-01-17,00881,上市,24.61,23.86,息,0.9695245835026413
2025-01-17,00882,上市,12.78,12.25,息,0.958528951486698
2025-01-17,00883B,上櫃,32.21,32.04,除息,0.994722135982614
2025-01-17,00884B,上櫃,30.2,29.73,除息,0.9844370860927153
2025-01-17,00890B,上櫃,34.02,33.85,除息,0.9950029394473838
2025-01-17,00900,上市,13.81,13.71,息,0.9927588703837799
2025-01-17,00908,上市,12.35,12.21,息,0.9886639676113361
2025-01-17,00912,上市,19.31,18.92,息,0.979803210771621
2025-01-17,00917,上市,24.23,22.23,息,0.9174576970697482
2025-01-17,00920,上市,12.68,12.47,息,0.9834384858044165
2025-01-17,00928,上櫃,16.3,15.92,除息,0.9766871165644171
2025-01-17,00931B,上櫃,14.24,14.09,除息,0.9894662921348314
2025-01-17,00933B,上櫃,16.65,16.57,除息,0.9951951951951953
2025-01-17,00934,上市,17.94,17.91,息,0.9983277591973243
2025-01-17,00943,上市,14.22,14.2,息,0.9985935302390998
2025-01-17,00944,上市,14.45,14.39,息,0.995847750865052
2025-01-17,00945B,上市,15.65,15.55,息,0.9936102236421726
2025-01-17,00948B,上櫃,9.9,9.86,除息,0.9959595959595958
2025-01-17,00956,上市,9.62,9.51,息,0.9885654885654886
2025-01-17,00957B,上櫃,14.36,14.29,除息,0.995125348189415
2025-01-17,00960,上市,14.26,14.08,息,0.9873772791023843
2025-01-20,5483,上櫃,121.0,118.0,除息,0.9752066115702479
2025-01-21,00904,上市,18.71,18.56,息,0.991982896846606
2025-01-21,1707,上市,148.5,145.8,息,0.9818181818181819
2025-01-22,00714,上市,21.19,21.06,息,0.9938650306748466
2025-01-22,00722B,上櫃,38.44,37.89,除息,0.9856919875130074
2025-01-22,00723B,上櫃,33.51,33.05,除息,0.9862727544016712
2025-01-22,00724B,上櫃,35.22,34.72,除息,0.9858035207268597
2025-01-22,00834B,上櫃,35.28,34.91,除息,0.9895124716553286
2025-01-22,00858,上櫃,35.35,33.45,除息,0.9462517680339463
2025-01-22,00888,上櫃,16.82,16.6,除息,0.9869203329369799
2025-01-22,00927,上市,18.35,17.98,息,0.9798365122615803
2025-01-22,00930,上市,17.96,17.8,息,0.9910913140311804
2025-01-22,00937B,上櫃,15.74,15.66,除息,0.9949174078780177
2025-01-22,00958B,上櫃,9.51,9.47,除息,0.9957939011566773
2025-02-03,4114,上櫃,33.4,33.16,除權,0.992814371257485
2025-02-05,2540,上市,90.8,90.22,權,0.9936123348017621
2025-02-05,3260,上櫃,76.4,74.98,除權,0.981413612565445
2025-02-05,3289,上櫃,131.5,130.2,除息,0.9901140684410645
2025-02-06,00940,上市,9.3,9.27,息,0.9967741935483869
2025-02-07,2547,上市,11.05,10.99,權,0.9945701357466062
2025-02-11,00939,上市,14.1,14.05,息,0.9964539007092199
2025-02-11,00950B,上櫃,14.94,14.86,除息,0.9946452476572959
2025-02-12,00959B,上櫃,9.92,9.87,除息,0.9949596774193548
2025-02-12,4735,上櫃,38.8,38.59,除權,0.9945876288659795
2025-02-12,6438,上市,223.5,221.62,權,0.9915883668903803
2025-02-13,00946,上市,9.16,9.13,息,0.9967248908296944
2025-02-13,00953B,上市,10.37,10.3,息,0.9932497589199616
2025-02-13,3313,上櫃,15.2,14.45,除權,0.9506578947368421
2025-02-13,6024,上市,57.5,56.75,權,0.9869565217391304
2025-02-13,6806,上市,121.5,113.94,權,0.9377777777777777
2025-02-14,4557,上市,139.0,134.12,權,0.9648920863309353
2025-02-17,00936,上市,15.25,15.22,息,0.998032786885246
2025-02-17,4564,上市,24.0,23.35,權,0.9729166666666668
2025-02-18,00690,上市,36.37,35.67,息,0.980753368160572
2025-02-18,00754B,上櫃,36.37,35.92,除息,0.9876271652460821
2025-02-18,00755B,上櫃,34.76,34.29,除息,0.9864787111622555
2025-02-18,00756B,上櫃,32.67,32.16,除息,0.9843893480257115
2025-02-18,00772B,上櫃,35.45,35.31,除息,0.9960507757404795
2025-02-18,00773B,上櫃,37.3,37.16,除息,0.9962466487935656
2025-02-18,00777B,上櫃,34.85,34.71,除息,0.9959827833572453
2025-02-18,00778B,上櫃,36.47,36.33,除息,0.9961612284069098
2025-02-18,00794B,上櫃,43.29,42.99,除息,0.9930699930699931
2025-02-18,00795B,上櫃,29.32,28.94,除息,0.9870395634379263
2025-02-18,00840B,上櫃,31.82,31.69,除息,0.9959145191703331
2025-02-18,00841B,上櫃,31.49,31.14,除息,0.9888853604318832
2025-02-18,00847B,上櫃,27.73,27.38,除息,0.987378290659935
2025-02-18,00860B,上櫃,39.69,39.21,除息,0.9879062736205594
2025-02-18,00883B,上櫃,32.66,32.5,除息,0.9951010410287815
2025-02-18,00890B,上櫃,34.41,34.24,除息,0.9950595757047371
2025-02-18,00891,上市,18.83,18.42,息,0.9782262347318111
2025-02-18,00894,上市,21.23,20.68,息,0.9740932642487047
2025-02-18,00913,上市,21.16,20.66,息,0.9763705103969754
2025-02-18,00923,上市,22.55,21.78,息,0.9658536585365853
2025-02-18,00932,上市,15.83,15.73,息,0.9936828806064435
2025-02-18,00934,上市,18.67,18.64,息,0.998393144081414
2025-02-18,00937B,上櫃,15.86,15.78,除息,0.9949558638083228
2025-02-18,00942B,上櫃,15.21,15.14,除息,0.9953977646285338
2025-02-18,00944,上市,14.87,14.81,息,0.9959650302622731
2025-02-18,00945B,上市,15.59,15.49,息,0.9935856318152663
2025-02-18,00948B,上櫃,10.03,9.99,除息,0.996011964107677
2025-02-18,00957B,上櫃,14.56,14.49,除息,0.9951923076923077
2025-02-18,3512,上櫃,33.0,32.01,除權,0.97
2025-02-18,3709,上櫃,29.55,28.45,除權,0.9627749576988155
2025-02-18,6023,上櫃,89.5,88.05,除權,0.9837988826815642
2025-02-18,8033,上市,66.7,65.59,權,0.9833583208395802
2025-02-19,00718B,上櫃,21.19,20.73,除息,0.9782916470033034
2025-02-19,00730,上市,23.66,23.56,息,0.9957734573119188
2025-02-19,00731,上市,68.4,67.8,息,0.9912280701754385
2025-02-19,00740B,上櫃,40.69,40.49,除息,0.9950847874170559
2025-02-19,00741B,上櫃,39.99,39.74,除息,0.9937484371092773
2025-02-19,00758B,上櫃,53.45,52.83,除息,0.988400374181478
2025-02-19,00759B,上櫃,57.4,56.74,除息,0.9885017421602788
2025-02-19,00760B,上櫃,55.95,55.24,除息,0.9873100983020554
2025-02-19,00845B,上櫃,33.98,33.66,除息,0.9905826957033549
2025-02-19,00846B,上櫃,37.02,36.57,除息,0.9878444084278768
2025-02-19,00900,上市,14.19,14.09,息,0.9929527836504581
2025-02-19,00929,上市,18.67,18.62,息,0.9973219068023567
2025-02-19,6625,上市,81.1,79.06,權,0.9748458692971641
2025-02-19,8932,上櫃,100.0,99.76,除權,0.9976
2025-02-20,00761B,上櫃,36.62,36.12,除息,0.9863462588749318
2025-02-20,00775B,上市,33.78,33.37,息,0.9878626406157489
2025-02-20,00780B,上櫃,38.41,38.01,除息,0.9895860453007029
2025-02-20,00799B,上櫃,32.56,32.01,除息,0.983108108108108
2025-02-20,00844B,上櫃,33.15,32.7,除息,0.986425339366516
2025-02-20,00867B,上櫃,33.26,32.83,除息,0.9870715574263379
2025-02-20,00878,上市,22.96,22.46,息,0.9782229965156795
2025-02-20,00933B,上櫃,16.81,16.73,除息,0.9952409280190364
2025-02-20,5604,上櫃,45.35,43.05,除息,0.9492833517089304
2025-02-20,6823,上櫃,69.3,65.07,除權,0.9389610389610389
2025-02-20,8349,上櫃,62.8,61.82,除權,0.9843949044585988
2025-02-20,8349A,上櫃,51.2,50.41,除權,0.9845703124999999
2025-02-21,00679B,上櫃,28.74,28.44,除息,0.989561586638831
2025-02-21,00771,上市,17.83,17.61,息,0.9876612450925407
2025-02-21,00786B,上櫃,34.27,33.85,除息,0.987744382842136
2025-02-21,00850,上市,46.56,45.9,息,0.9858247422680412
2025-02-21,00967B,上櫃,9.68,9.64,除息,0.9958677685950414
2025-02-21,00968B,上櫃,9.79,9.74,除息,0.9948927477017365
2025-02-21,6613,上櫃,243.0,240.1,除息,0.9880658436213992
2025-02-24,00907,上市,16.19,16.06,息,0.9919703520691784
2025-02-24,00958B,上櫃,9.65,9.61,除息,0.9958549222797927
2025-02-25,6177,上市,47.05,46.55,權,0.9893730074388948
2025-02-25,8054,上櫃,121.5,119.12,除權,0.9804115226337449
2025-02-25,8155,上櫃,122.5,120.49,除權,0.9835918367346939
2025-02-25,8466,上市,41.3,40.97,權,0.9920096852300243
2025-03-03,6854,上市,235.5,231.26,權,0.9819957537154989
2025-03-04,3390,上櫃,28.6,27.76,除權,0.9706293706293706
2025-03-04,4966,上櫃,662.0,654.81,除息,0.9891389728096676
2025-03-05,00939,上市,14.4,14.35,息,0.9965277777777777
2025-03-05,3466,上櫃,60.2,58.05,除權,0.9642857142857142
2025-03-06,00946,上市,9.63,9.6,息,0.9968847352024921
2025-03-06,00953B,上市,10.35,10.28,息,0.9932367149758454
2025-03-06,00966B,上櫃,15.14,15.0,除息,0.9907529722589168
2025-03-06,1598,上市,30.9,30.63,權,0.9912621359223301
2025-03-07,00950B,上櫃,15.04,14.96,除息,0.9946808510638299
2025-03-07,00959B,上櫃,10.0,9.95,除息,0.9949999999999999
2025-03-10,5278,上櫃,36.3,36.12,除息,0.9950413223140496
2025-03-11,00940,上市,9.54,9.51,息,0.9968553459119498
2025-03-11,00970B,上櫃,10.12,10.07,除息,0.9950592885375495
2025-03-12,8071,上櫃,21.45,20.95,除權,0.9766899766899767
2025-03-13,01009T,上市,7.0,6.86,息,0.9800000000000001
2025-03-13,1712,上市,45.45,42.95,息,0.944994499449945
2025-03-13,2528,上市,45.25,43.25,息,0.9558011049723757
2025-03-13,2613,上市,33.5,32.5,息,0.9701492537313433
2025-03-13,6423,上市,93.4,92.41,息,0.9894004282655245
2025-03-13,6548,上櫃,34.5,34.05,除息,0.9869565217391304
2025-03-17,00936,上市,15.51,15.48,息,0.9980657640232109
2025-03-17,00942B,上櫃,15.25,15.18,除息,0.9954098360655738
2025-03-17,00980B,上櫃,10.09,10.04,除息,0.9950445986124875
2025-03-17,2630,上市,34.95,34.32,息,0.9819742489270386
2025-03-18,00687B,上櫃,30.82,30.47,除息,0.9886437378325762
2025-03-18,00730,上市,22.98,22.88,息,0.9956483899042645
2025-03-18,00740B,上櫃,40.82,40.64,除息,0.9955903968642822
2025-03-18,00741B,上櫃,39.44,39.24,除息,0.9949290060851929
2025-03-18,00764B,上櫃,30.93,30.57,除息,0.988360814742968
2025-03-18,00772B,上櫃,35.74,35.6,除息,0.996082820369334
2025-03-18,00773B,上櫃,37.34,37.19,除息,0.9959828602035349
2025-03-18,00777B,上櫃,35.07,34.92,除息,0.9957228400342173
2025-03-18,00778B,上櫃,36.35,36.2,除息,0.9958734525447043
2025-03-18,00779B,上櫃,31.13,30.85,除息,0.9910054609701253
2025-03-18,00781B,上櫃,32.15,31.6,除息,0.9828926905132194
2025-03-18,00792B,上櫃,33.94,33.5,除息,0.9870359457866824
2025-03-18,00793B,上櫃,33.05,32.65,除息,0.9878971255673222
2025-03-18,00840B,上櫃,31.98,31.85,除息,0.9959349593495935
2025-03-18,00853B,上櫃,29.51,29.16,除息,0.9881396136902745
2025-03-18,00859B,上櫃,43.75,43.37,除息,0.9913142857142857
2025-03-18,00862B,上櫃,33.71,33.37,除息,0.9899139721150992
2025-03-18,00863B,上櫃,34.41,33.96,除息,0.9869224062772451
2025-03-18,00883B,上櫃,32.74,32.59,除息,0.9954184483811851
2025-03-18,00890B,上櫃,34.4,34.25,除息,0.9956395348837209
2025-03-18,00896,上市,16.66,16.21,息,0.9729891956782714
2025-03-18,00900,上市,13.99,13.89,息,0.9928520371694067
2025-03-18,00919,上市,23.74,23.02,息,0.9696714406065713
2025-03-18,00921,上市,17.23,17.15,息,0.9953569355774811
2025-03-18,00922,上市,21.11,20.48,息,0.9701563240170535
2025-03-18,00933B,上櫃,16.87,16.79,除息,0.9952578541790159
2025-03-18,00934,上市,18.25,18.22,息,0.9983561643835616
2025-03-18,00935,上市,21.43,20.83,息,0.9720018665422304
2025-03-18,00937B,上櫃,15.89,15.81,除息,0.9949653870358716
2025-03-18,00944,上市,14.85,14.79,息,0.9959595959595959
2025-03-18,00945B,上市,15.4,15.29,息,0.9928571428571428
2025-03-18,00948B,上櫃,10.06,10.01,除息,0.9950298210735585
2025-03-18,00957B,上櫃,14.59,14.52,除息,0.9952021932830706
2025-03-18,00963,上市,10.79,10.73,息,0.994439295644115
2025-03-18,00964,上市,10.28,10.24,息,0.9961089494163425
2025-03-18,2330,上市,970.0,965.49,息,0.9953505154639175
2025-03-18,5306,上市,125.0,123.47,息,0.98776
2025-03-18,9802,上市,136.5,134.59,息,0.986007326007326
2025-03-19,00710B,上市,20.27,19.95,息,0.9842131228416379
2025-03-19,00711B,上市,16.65,16.46,息,0.9885885885885888
2025-03-19,00712,上市,10.19,10.0,息,0.9813542688910697
2025-03-19,00915,上市,24.5,24.0,息,0.9795918367346939
2025-03-19,00929,上市,18.45,18.4,息,0.997289972899729
2025-03-19,6462,上櫃,129.0,126.33,除權,0.9793023255813953
2025-03-19,6697,上櫃,50.7,48.6,除息,0.9585798816568047
2025-03-19,6895,上櫃,155.5,153.2,除息,0.985209003215434
2025-03-19,9105,上市,7.54,7.42,息,0.9840848806366047
2025-03-20,00728,上市,31.15,30.37,息,0.9749598715890851
2025-03-20,00836B,上櫃,31.09,30.66,除息,0.9861691862335156
2025-03-20,00856B,上櫃,39.93,39.5,除息,0.9892311545204108
2025-03-20,00857B,上櫃,25.79,25.47,除息,0.9875920899573478
2025-03-20,00918,上市,23.14,22.44,息,0.9697493517718238
2025-03-20,00930,上市,18.17,17.92,息,0.9862410566868465
2025-03-20,00958B,上櫃,9.7,9.65,除息,0.9948453608247424
2025-03-20,1342,上市,105.0,100.2,息,0.9542857142857143
2025-03-20,2006,上市,76.6,72.6,息,0.9477806788511749
2025-03-20,2101,上市,42.4,41.9,息,0.9882075471698113
2025-03-20,2301,上市,105.5,102.99,息,0.9762085308056871
2025-03-20,2430,上市,31.95,30.45,息,0.9530516431924883
2025-03-20,3008,上市,2525.0,2467.5,息,0.9772277227722772
2025-03-20,3029,上市,147.0,142.0,息,0.9659863945578231
2025-03-20,3149,上市,36.75,35.55,權,0.9673469387755101
2025-03-20,6015,上櫃,10.85,10.35,除息,0.9539170506912442
2025-03-20,6534,上市,83.3,79.7,息,0.9567827130852342
2025-03-20,6590,上櫃,83.8,81.0,除息,0.9665871121718378
2025-03-20,6821,上櫃,40.5,39.51,除息,0.9755555555555555
2025-03-20,6953,上櫃,206.0,200.0,除息,0.970873786407767
2025-03-20,7714,上櫃,90.3,87.8,除息,0.9723145071982281
2025-03-21,00697B,上櫃,37.45,37.17,除息,0.9925233644859813
2025-03-21,00713,上市,55.1,53.7,息,0.9745916515426497
2025-03-21,00751B,上櫃,34.9,34.45,除息,0.9871060171919772
2025-03-21,00787B,上櫃,35.13,34.65,除息,0.9863364645602049
2025-03-21,00967B,上櫃,10.01,9.97,除息,0.9960039960039961
2025-03-21,00968B,上櫃,9.95,9.9,除息,0.9949748743718594
2025-03-21,01010T,上市,10.12,9.92,息,0.9802371541501977
2025-03-21,3357,上櫃,124.5,119.5,除息,0.9598393574297188
2025-03-21,4583,上市,777.0,765.0,息,0.9845559845559846
2025-03-21,4972,上櫃,24.0,23.2,除息,0.9666666666666667
2025-03-21,6235,上市,58.6,57.38,息,0.9791808873720137
2025-03-21,6281,上市,81.0,77.0,息,0.9506172839506173
2025-03-24,5222,上市,136.5,132.5,息,0.9706959706959707
2025-03-24,5478,上櫃,128.5,121.0,除息,0.9416342412451362
2025-03-25,4163,上櫃,107.0,103.5,除息,0.9672897196261683
2025-03-25,5007,上市,56.0,53.0,息,0.9464285714285714
2025-03-26,1611,上市,16.4,15.6,息,0.951219512195122
2025-03-26,2108,上市,32.35,31.35,息,0.9690880989180835
2025-03-26,3218,上櫃,228.0,220.5,除息,0.9671052631578947
2025-03-26,6846,上櫃,85.4,81.8,除息,0.9578454332552693
2025-03-26,8930,上櫃,42.05,39.25,除息,0.9334126040428062
2025-03-27,01004T,上市,11.83,11.62,息,0.9822485207100591
2025-03-27,1341,上市,74.7,69.5,息,0.930388219544846
2025-03-27,1445,上市,16.85,16.35,息,0.9703264094955489
2025-03-27,1477,上市,343.5,333.4,息,0.9705967976710335
2025-03-27,2015,上市,72.0,68.5,息,0.9513888888888888
2025-03-27,2324,上市,36.5,35.1,息,0.9616438356164384
2025-03-27,2458,上市,157.0,153.23,息,0.9759872611464967
2025-03-27,2483,上市,21.75,21.45,息,0.9862068965517241
2025-03-27,2496,上市,89.0,83.32,息,0.9361797752808988
2025-03-27,2752,上櫃,250.5,236.5,除息,0.9441117764471058
2025-03-27,2756,上櫃,80.1,78.8,除息,0.9837702871410737
2025-03-27,2947,上櫃,88.3,87.2,除息,0.9875424688561723
2025-03-27,3038,上市,28.8,27.3,息,0.9479166666666666
2025-03-27,3164,上市,22.5,21.7,息,0.9644444444444444
2025-03-27,3188,上櫃,32.8,31.0,除息,0.9451219512195123
2025-03-27,4105,上櫃,78.5,74.3,除息,0.9464968152866242
2025-03-27,4420,上櫃,68.0,62.5,除息,0.9191176470588235
2025-03-27,4770,上市,331.0,319.0,息,0.9637462235649547
2025-03-27,4949,上市,40.9,39.8,息,0.9731051344743276
2025-03-27,5201,上櫃,38.5,37.15,除息,0.9649350649350649
2025-03-27,5225,上市,137.5,127.1,息,0.9243636363636363
2025-03-27,5388,上市,129.5,124.9,息,0.9644787644787646
2025-03-27,5520,上櫃,88.1,82.6,除息,0.9375709421112373
2025-03-27,6020,上櫃,19.0,18.49,除息,0.973157894736842
2025-03-27,6188,上櫃,99.4,97.4,除息,0.9798792756539235
2025-03-27,6415,上市,437.5,435.09,息,0.9944914285714285
2025-03-27,6523,上櫃,148.5,146.5,除息,0.9865319865319865
2025-03-27,6581,上市,120.0,114.0,息,0.95
2025-03-27,6642,上櫃,66.3,63.8,除息,0.9622926093514329
